s1,s2,s3,s4,s5,s6
49.4,92.7,65.5,78.7,91.3,68.4
46.7,92.8,65.4,78.6,91.4,69.1
43.5,92.7,65.4,78.6,91.6,69.7
40.5,92.7,65.4,78.5,91.8,70.2
37.3,92.7,65.5,78.4,91.8,70.7
34.3,92.6,65.5,78.2,92,71.2
31.7,92.6,65.6,78.1,92,71.6
29.5,92.5,65.5,77.9,92.1,72.1
27,92.5,65.2,77.8,92.3,72.7
24.4,92.3,64.7,77.5,92.5,73.5
21.7,92.1,63.8,77.2,92.6,74.4
18.5,91.7,62.8,77,92.7,75.3
15.1,91.5,62.2,76.8,92.9,75.9
12.3,91.2,61.4,76.4,92.9,76.6
10.5,91,61,76.3,92.9,77.3
9.3,90.7,60.3,76.1,92.9,77.7
8.5,90.5,59.8,76,93,78.2
7.9,90.2,59.3,75.9,93,78.6
7.8,89.7,58.6,75.6,93.3,79
7.6,89.1,57.6,75.3,93.4,79.5
7.8,88.4,56.4,74.8,93.5,80.1
7.8,87.8,55.4,74.5,93.6,80.5
7.7,87.4,54.7,74.1,93.7,80.8
7.8,87.2,54.1,73.8,93.8,81.2
8,87.1,53.4,73.3,93.9,81.4
8.3,86.8,52.9,73,93.9,81.5
8.5,86.8,52.6,72.4,94,81.7
8.6,86.5,52.3,72,93.8,81.8
8.7,86.5,52.1,71.7,93.8,81.9
8.9,86.4,52.1,71.6,93.9,81.9
8.8,86.5,52.2,71.6,94,81.8
8.9,86.7,52.3,71.7,94,81.9
9,86.7,52.3,71.7,94,82
8.7,86.8,52.5,71.8,93.8,81.9
8.6,86.8,52.6,71.9,93.7,81.8
8.7,86.9,52.6,72,93.7,81.8
9.1,86.9,52.8,72.1,93.7,81.8
9.5,87,52.9,72.3,93.8,81.6
10.1,86.9,53,72.4,93.6,81.5
10.6,87.1,53.1,72.7,93.6,81.2
10.9,87.2,53.3,72.8,93.6,81
11.6,87.4,53.5,73,93.6,80.6
12.7,87.5,53.6,73.4,93.5,80.2
13.8,87.8,53.7,73.5,93.3,79.9
15.4,88,53.9,73.8,93.1,79.6
17.2,88.3,54.1,74.1,93,79.3
19.7,88.5,54.1,74.4,92.9,79.1
23.6,88.6,53.8,74.6,92.9,79
28.1,88.6,53.4,74.9,92.9,78.7
33.2,88.5,52.7,75,92.9,78.6
37.9,88.3,52,75,92.9,78.6
41.9,88.3,51.4,75.1,92.9,78.5
45,88.2,50.9,75.1,92.9,78.6
47.5,88.2,50.6,75,92.9,78.5
49.1,88,50.4,75.1,93,78.6
49.7,87.9,50.3,75.1,93,78.8
50,87.8,50.7,75.2,93,78.9
49.9,87.7,51.1,75.2,93,79
50,87.8,51.5,75.4,92.9,79
49.9,87.8,51.9,75.5,93,79.2
49.7,88,52.4,75.6,92.9,79.3
49.2,88.1,52.7,75.6,92.9,79.2
48.7,88.2,53.1,75.8,92.8,79.3
48.2,88.3,53.4,75.9,92.8,79.4
47.8,88.6,53.8,76,92.8,79.4
47.6,88.8,54.1,76,92.6,79.4
48.2,88.9,54.5,76.1,92.7,79.4
49.2,89,54.6,76.2,92.7,79.3
50,89.3,54.8,76.3,92.7,79.1
51.2,89.3,54.7,76.4,92.7,79.1
53.9,89.2,54.3,76.4,92.7,78.6
58,89,53.8,76.6,92.6,78.1
62.2,88.5,53.1,76.6,92.5,77.3
65.9,88.3,52.2,76.6,92.4,76.2
69.3,88.1,51.1,76.6,92.3,75.1
72.1,87.8,50.1,76.5,92.3,74.3
74.3,87.6,49,76.4,92.2,73.8
76.1,87.4,48.2,76.5,92.2,73.4
77.6,87.2,47.5,76.4,92.3,73.2
78.6,87.2,46.9,76.3,92.1,73
79.6,87.3,46.4,76.2,92.1,72.9
80.4,87.6,45.7,75.9,92,72.7
81,87.8,45,75.7,92,72.7
81.5,88.2,44.2,75.6,91.8,72.6
81.9,88.4,43.5,75.5,91.9,72.5
82.1,88.7,42.7,75.2,92,72.3
82.2,89.1,41.2,74.9,92,72.2
82.3,89.5,39.4,74.4,92.2,72.2
82.2,89.8,38.1,74.1,92.3,72.3
82.2,90,37.7,73.9,92.4,72.5
81.5,90.3,38.8,74,92.4,73.3
80.2,90.5,40.9,74.5,92.3,74.2
79.1,90.8,42.8,74.9,92.4,75
78.6,90.9,44,74.9,92.5,75.5
78.3,91.2,44.1,74.7,92.5,75.7
78.1,91.4,43.1,74,92.5,75.7
78.5,91.5,41,72.3,92.7,75.2
78.9,91.8,37.9,70.1,92.8,74.4
79.7,92.1,34.1,67.8,92.8,73.6
80.2,92.3,29.6,65.6,92.9,72.5
80.6,92.7,25,63.5,93.1,71.6
81,92.8,20.9,61.2,93.2,70.5
81.2,93,17.7,58.8,93.3,69.3
81.2,93,15,56.7,93.5,68.1
81.1,93,13.1,55,93.6,67.5
81.1,93.1,11.9,53.3,93.7,67.2
81,93.2,10.5,52.2,93.5,67.1
81,93.3,9.4,51.5,93.5,67
80.9,93.3,8.4,51.2,93.5,67.1
80.9,93.3,7.7,51.4,93.5,67.5
80.9,93.3,7.3,52.1,93.4,67.9
81,93.3,7.4,53.1,93.5,68.6
81,93.3,7.4,54,93.4,69.1
81.2,93.4,7.2,55.2,93.4,69.5
81.1,93.2,7.4,56.8,93.3,69.8
80.9,92.9,8.8,59.8,93.2,70.5
80.6,92.5,11.4,62.4,93,71.2
80.4,92.3,13.5,64.1,92.7,71.8
80,92.1,15.2,65.5,92.5,71.9
79.7,92,16.4,66.4,92.6,72.1
79.4,91.9,18,67.5,92.4,72.3
79.2,91.7,19.7,68.7,92.5,72.6
78.9,91.8,21.4,69.4,92.4,72.5
78.8,91.9,23.1,70.1,92.3,72.2
78.7,92,24.7,70.7,92.1,71.9
78.9,92,26.3,71.2,92,71.5
79.3,91.9,29.1,71.6,91.8,71.1
79.8,91.9,32.6,71.8,91.5,70.4
80.4,92,35.6,72,91.2,69.3
81,92.1,38.6,72.1,91,68.2
81.7,92.1,41.4,72.4,90.6,66.7
82.2,92.1,43.2,72.6,90.3,65
82.7,92.3,44.7,73,90.2,63.5
83.2,92.5,46.1,73.3,89.7,61.6
83.5,92.7,47.4,73.5,89.4,60.1
83.9,92.8,48.6,73.8,89,58.8
84.3,93,49.6,73.8,88.6,56.8
84.7,93.1,49.8,73.7,88.4,54.7
85.1,93.5,49.6,73.3,88.2,52.6
85.5,93.8,49.6,73,88,51
86.1,93.8,50.5,73.2,87.4,49.7
86.2,93.9,51.9,73.3,86.9,48.5
86.6,94.2,53.4,73.4,86.2,47.6
87.1,94.1,54.8,73.5,85.6,46.4
87.4,94.1,56.6,73.9,85,45.4
87.6,94.1,59.8,74.4,84.1,44.7
87.3,93.9,64,75.4,82.6,43.7
87.1,93.5,68.1,76.3,80.9,42.8
86.9,93,71.6,76.9,79.2,41.6
86.7,92.5,74.2,77.4,77.5,40
86.7,92.2,76.1,77.5,76.2,38.4
86.8,92.4,76.8,77.3,75.7,37.5
87.3,92.7,76.9,77,76.3,37
87.8,92.8,76.7,76.7,77.1,37.4
87.8,92.9,76.7,76.6,77.6,38.3
87.6,92.8,76.7,76.8,78.3,39.7
87.4,92.8,76.5,76.8,79.3,41.9
87.4,92.8,75.2,76.5,80.7,44.8
87.6,92.9,72.4,76.1,82.4,47.9
88,93,67.3,75.4,84.1,49.9
88.3,93.2,62.2,74.3,85.7,51
88.4,93.3,57.4,73,86.7,51.7
88.6,93.4,53.6,71.9,87.2,51.9
88.6,93.6,50.6,70.3,87.6,51.2
88.9,93.8,47.7,69.3,87.8,50.2
89.1,93.9,46.6,69.3,88,49.1
89.2,94,47.5,70.4,87.6,48.3
89.3,93.9,50.3,72,86.7,47.8
89.3,94,53.1,73.2,85.7,46.6
89.4,93.8,55.5,74,85,45
89.7,93.8,57.1,74.3,84.5,43
89.9,93.8,58,74.6,84.2,40.6
89.9,93.9,58.7,74.7,83.7,38.7
89.9,93.8,59.7,75.1,83.3,37.2
89.5,93.8,61.6,75.7,82.5,36.5
89,93.5,64.8,76.6,81.3,36.4
88.1,93.4,67.8,77.3,80,36.4
87.4,93.3,70.4,77.8,78.8,36.3
86.8,93.3,72.5,78,78,36.2
86.3,93.2,73.9,78.3,77.4,36.2
86.2,93.1,74.7,78.5,76.9,36
86,93.3,75.3,78.5,76.8,35.8
86.2,93.4,75.5,78.7,76.7,35.5
86.2,93.5,75.8,78.7,76.6,34.9
86.1,93.6,75.9,78.7,76.3,34.1
86.2,93.9,75.9,78.6,76.4,33.2
86,94.3,75.3,78.3,77,32.3
85.9,94.5,74.4,77.9,77.8,31.3
85.8,94.8,73.6,77.8,78.3,30.3
85.7,94.9,72.7,77.3,78.5,29.4
85.8,95.2,71.4,76.7,78.7,28.3
85.9,95.5,69.9,76.3,79.3,27.3
86,95.4,68.6,76,79.7,26.9
86,95.5,68.2,75.9,79.9,27.2
86.1,95.6,67.9,75.8,79.9,27.3
86.3,95.5,67.6,75.6,80,27.2
86.4,95.6,66.9,75.2,80.2,27
86.6,95.8,66,74.8,80.4,26.9
86.7,95.8,65.3,74.5,80.5,27.1
86.9,95.8,64.9,74.3,80.1,27.1
87.1,95.9,64.5,73.9,79.7,26.7
87.3,96,63.7,73.1,79.7,25.8
87.5,96.1,62.3,72,79.8,24.8
87.7,96.2,60.8,71.2,80.2,24.3
87.8,96.2,60,71.1,80.5,24.8
87.8,96.2,59.9,71.7,80.4,25.9
87.7,96.2,60.7,72.5,80.2,26.9
87.6,96,61.3,73,80.1,27.9
87.5,95.9,61.4,73.4,80.4,28.7
87.5,96,61.6,73.8,80.8,29.9
87.3,96,61.8,74.1,80.9,30.8
86.9,95.9,62,74.3,80.9,31.5
86.8,95.9,62.2,74.3,80.8,31.9
86.8,95.9,62.2,74.4,80.7,32.1
86.6,95.8,62.3,74.6,80.7,32.6
86.3,95.8,63.1,75.2,80.6,33.7
85.9,95.5,64.7,75.9,80.5,34.9
85.5,95.4,66.2,76.5,80.3,35.7
85.2,95.4,67.4,76.8,80.2,36.2
84.9,95.4,68,77.3,80.5,36.5
84.8,95.3,68.3,77.5,80.5,36.4
84.6,95.3,68.9,77.4,80.2,36.2
84.7,95.3,69.4,77.3,79.8,35.7
84.6,95.3,69.8,77.3,79.5,34.4
84.7,95.3,70.1,77.2,79.2,33.4
84.7,95.5,70.6,77.1,78.5,32.3
84.8,95.5,71,77,78,31.1
84.9,95.6,71.5,77,77.7,30.2
84.9,95.7,71.8,76.9,77.5,30
85.1,95.6,72.2,77,77.5,30
85.1,95.7,72.4,77.1,77.6,30.1
84.9,95.7,72.4,77.2,78,30.3
84.9,95.7,72.5,77.2,78.5,30.5
84.7,95.6,72.4,77.3,78.8,30.9
84.5,95.6,72.1,77.2,79.2,31.1
84.4,95.6,71.8,77.1,79.7,31.3
84.3,95.5,71.7,77.2,80.2,31.9
84,95.5,71.6,77.2,80.5,32.7
83.7,95.3,71.6,77.4,80.8,33.3
83.3,95.3,71.8,77.4,80.9,34
83,95.3,72,77.6,81.2,34.4
82.9,95.3,72.1,77.7,81.3,34.6
83.1,95.2,72,77.8,81.4,34.5
83.2,95.3,72,77.7,81.4,33.9
83.3,95.3,72.2,77.7,80.9,33.2
83.6,95.3,72.6,77.6,79.9,32
83.8,95.4,73.2,77.5,78.7,29.4
84.1,95.6,73.9,77.4,77.1,26
84.3,95.8,74.6,77.1,75,21.8
84.7,95.9,75.6,76.8,72,17.6
85,96,76.8,76.5,68,13.9
85.2,96.3,78,76.2,62.9,10.5
85.2,96.3,79.4,75.9,55.8,7.3
85.3,96.2,80.6,75.7,47.1,4.7
85.4,96.1,81.7,75.3,39.1,3
85.3,95.9,82.6,74.7,32.3,1.9
85.3,95.9,83.3,74.3,28,1.2
85,95.9,83.9,74.1,25.7,0.8
84.6,95.9,84.4,74,26.4,0.5
84.2,95.8,84.7,74.5,30,0.3
83.6,95.8,84.8,75.1,35.1,0.4
83.1,95.6,84.7,75.7,41.8,2.4
82.7,95.4,84.5,76,47.8,4.6
82.3,95.2,83.7,76.4,53.1,6.9
82,95.3,83.1,76.7,58,9.6
81.9,95.3,82.6,77,62.5,12.6
81.8,95.2,81.7,77.3,66.8,15.5
81.7,95.3,80.9,77.7,70.3,18.6
81.6,95.2,80.2,77.9,73,21.5
81.4,95.2,79.2,78.2,75.2,24.5
81.2,95,78.3,78.4,77.1,27.3
80.9,95,77.2,78.6,78.9,30.2
80.4,94.9,76.1,78.6,80.5,33.2
79.9,94.6,75,78.6,82.2,37.1
79.2,94.3,73.8,78.8,83.8,41.1
78.6,94.1,72.5,78.7,85.3,45.4
77.9,93.8,71.2,78.7,86.2,49.6
77.6,93.6,69.7,78.3,87.1,53
77.2,93.4,68.3,78,87.7,55.8
76.8,93.3,66.6,77.5,88.2,58
76.6,93,64.9,77.1,88.7,59.4
76.4,92.8,63.4,76.6,88.9,60.2
76.2,92.8,62.2,76.1,89.1,60.3
75.8,92.6,61.2,75.1,88.9,57.7
75.3,92.6,59.7,72.5,88.3,52.6
74.5,92.3,57.7,68,87.3,45.2
73.4,92,55.4,63,85.7,37.8
72.2,91.7,53.4,57.4,83.9,31.8
70,91,52,52,81.6,25.5
67.2,89.5,50.9,46.6,78.8,20.4
62.6,87.6,50,41.1,76.1,17
56.6,84.7,48.9,36.1,72.9,14.4
50.2,81.2,47.5,31.7,69.3,11.1
43.2,78.5,45.9,27,65.9,8.3
37.7,76.4,44,22.9,63.3,5.9
34,75.5,42.8,19.9,60.2,3.9
31.4,75.1,42.9,17.1,53.8,2.5
30.1,75.2,43.2,14,42.6,1.6
28.7,75.2,43.4,9.9,28.2,1
27.3,75,43.4,6.7,18.1,0.7
25.3,74.1,43.1,4.3,11.6,0.4
23,72.1,41.5,2.7,7.4,0.3
19.4,67.9,36.8,1.8,4.8,0.2
15.2,59.5,30.7,1.1,3.1,0.1
10.9,46.4,21.2,0.7,2,0.1
7,31.4,13.6,0.5,1.3,0
4.5,20.1,8.7,0.3,0.8,0
2.9,12.9,5.6,0.2,0.5,0
1.8,8.3,3.6,0.1,0.3,0
1.2,5.3,2.3,0.1,0.2,0
0.8,3.4,1.5,0.1,0.1,0
0.5,2.2,0.9,0,0.1,0
0.3,1.4,0.6,0,0.1,0
0.2,0.9,0.4,0,0,0
0.1,0.6,0.3,0,0,0
0.1,0.4,0.2,0,0,0
0.1,0.2,0.1,0,0,0
0,0.2,0.1,0,0,0
0,0.1,0,0,0,0
0,0.1,0,0,0,0
0,0,0,0,0,0
